position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year,place_gid,statefp,lat,lon
db,"Pleasant Hill, California",Diablo Valley C.C.,65,190,4.5,2,5.0,,Idaho,T.J. Taylor,2007,379,06,-122.062490003218,37.9581189617773
wr,"Chatham, Virginia",Hargrave Military Academy,78,180,4.5,4,6.0,,Auburn,Chris Slaughter,2007,28080,51,-79.3982723431426,36.8228035226058
qb,"Ephraim, Utah",Snow College,78,195,4.6,3,5.6,,Brigham Young,Cade Cooper,2007,20183,49,-111.590387645708,39.3739718003341
te,"Cerritos, California",Cerritos C.C.,78,255,,2,5.3,,Southern Miss,Brennan Houston,2007,513,06,-118.036927265261,33.8719257329085
k,"Marietta, Ohio",Marietta,65,165,4.5,2,4.9,,Southern Miss,Justin Estes,2007,25643,39,-81.4642234357609,39.4186650455285
db,"Montgomery, Alabama",Davis,65,160,4.4,2,5.0,,Southern Miss,William Spight,2007,3354,01,-86.2838335677984,32.4251837070247
ol,"Hitchcock, Texas",Hitchcock,78,270,,2,5.3,,Houston,Chris Thompson,2007,6278,48,-95.0040665992871,29.3205144941628
de,"La Marque, Texas",La Marque,78,237,5.2,2,5.4,,Houston,Michael Ray,2007,6281,48,-94.9920769783935,29.3766443015888
lb,"Friendswood, Texas",Friendswood,78,220,4.7,2,5.3,,Houston,Bo Mosley,2007,6276,48,-95.2055999873437,29.5347856865141
wr,"La Marque, Texas",La Marque,78,200,,2,5.4,,Houston,Joseph Florence,2007,6281,48,-95.0311837814021,29.3933167990119
wr,"Visalia, California",College of the Sequoias,78,220,4.5,4,5.9,,Mississippi,A.J. Jackson,2007,170,06,-119.326699978286,36.3027205457595
rb,"Torrance, California",El Camino C.C.,78,210,4.5,4,5.9,,Iowa State,J.J. Bass,2007,579,06,-118.324828677851,33.8255751886481
ath,"Sweeny, Texas",Sweeny,78,215,4.6,2,5.2,,TCU,Tank Carder,2007,7221,48,-95.7086231872288,29.0467565745008
db,"West Point, Mississippi",West Point,65,173,4.4,2,5.3,,Southern Miss,Jamar Shelton,2007,4884,28,-88.6789134517829,33.5856682083839
wr,"Theodore, Alabama",Theodore,78,185,4.5,2,5.2,,Southern Miss,Levi Carlton,2007,3519,01,-88.2051797260424,30.5541010097982
ol,"Wilson, North Carolina",Hunt,78,265,5.1,2,5.1,,North Carolina State,Justin Whaley,2007,24648,37,-77.935309645468,35.7325156258869
qb,"Petal, Mississippi",Petal,78,161,4.6,2,5.2,,Southern Miss,Darin Farris,2007,5090,28,-89.2296828749917,31.3514306606368
lb,"Mansfield, Texas",Mansfield Summit,78,216,4.9,2,5.2,,Texas State,Anthony Bell,2007,6606,48,-97.0914770286842,32.5645126424642
lb,"East Bernard, Texas",East Bernard,78,195,4.6,2,5.2,,Texas State,Derrick Wilson,2007,6520,48,-96.0560276323341,29.5406913615034
db,"Destrehan, Louisiana",Destrehan,65,167,4.5,2,5.3,,Louisiana Tech,Joshua Victorian,2007,4688,22,-90.3825771790202,29.9533977151639
dt,"Garden City, Kansas",Garden City C.C.,78,292,4.9,4,5.8,,Nebraska,Kevin Dixon,2007,14153,20,-100.838255698268,37.9820579012023
lb,"Waco, Texas",Waco,78,200,4.5,2,5.1,,Baylor,Antonio Johnson,2007,6578,48,-97.1653318696602,31.5523641359667
de,"Linden, New Jersey",Linden,78,255,,2,5.3,,Temple,Muhammad Wilkerson,2007,22932,34,-74.2810559897152,40.631384259012
wr,"New Berlin, New York",Milford Academy,65,185,4.4,4,5.8,,Pittsburgh,Aundre Wright,2007,23483,36,-75.3363331239615,42.6176438040331
rb,"New Berlin, New York",Milford Academy,65,204,4.4,4,5.9,,Pittsburgh,LeSean McCoy,2007,23483,36,-75.3414429042364,42.6168337749558
ol,"Monticello, Mississippi",Lawrence County,78,250,4.8,2,5.1,,Southern Miss,Jake Thames,2007,5001,28,-90.0983610514789,31.5461121698041
ath,"Gloster, Mississippi",Amite County,78,185,4.4,2,5.3,,Southern Miss,Jeremy Snowden,2007,4970,28,-91.0272851723823,31.1921928421001
dt,"Oklahoma City, Oklahoma",Putnam City North,78,300,,2,5.2,,Texas Tech,Bobby Agoucha,2007,5591,40,-97.4425454618874,35.5442573256603
de,"Columbiana, Alabama",Shelby County,78,235,,2,5.0,,Southern Miss,Andrew Burns,2007,3492,01,-86.5838956731898,33.193581743425
db,"Pittsburgh, Pennsylvania",Perry,65,185,4.5,2,5.4,,Temple,Jared Williams,2007,26136,42,-79.9033585023498,40.4585438013564
de,"Attalla, Alabama",Etowah,78,222,4.7,2,5.1,,Southern Miss,Jamison Wadley,2007,3264,01,-86.1270383552055,33.9882547968528
ol,"Poplarville, Mississippi",Pearl River C.C.,78,325,5.3,3,5.7,,Southern Miss,Julius Gray,2007,4879,28,-89.5113936586012,30.8112882696567
rb,"Muskegon, Michigan","",65,225,4.7,3,5.5,,Michigan State,Ashton Leggett,2007,14749,26,-86.214783158543,43.221187332622
lb,"Marshall, Michigan","",78,212,4.7,2,5.2,,Michigan State,Kevin Pickelman,2007,14773,26,-84.9449234798749,42.2396055179381
lb,"Duncan, South Carolina",Byrnes,78,233,4.6,3,5.5,,Clemson,Chad Diehl,2007,9216,45,-82.1466802073122,34.9197925960948
db,"Gulfport, Mississippi",Harrison Central,65,187,4.8,2,5.3,,Hawaii,Le'Marcus Gibson,2007,5113,28,-89.0694331099475,30.4192256182522
db,"Orange, Ohio",Harmony Community School,78,187,,2,5.0,,Bowling Green,Anthony Smith,2007,25720,39,-81.4701299373953,41.4354955106927
rb,"Dayton, Ohio",Harmony Community School,65,190,,2,5.0,,Ohio,Vince Davidson,2007,18963,39,-84.0978131613664,39.8350616182614
ol,"Fork Union, Virginia",Fork Union Military Academy,78,320,,2,5.0,,New Mexico State,Chuck Taylor,2007,28047,51,-82.5689802411156,36.6296190348336
lb,"New Berlin, New York",Milford Academy,78,230,4.7,4,5.9,,Syracuse,Jermaine Pierce,2007,23483,36,-75.3259539056139,42.6221019298917
wr,"Jefferson Hills, Pennsylvania",Thomas Jefferson,78,196,4.6,3,5.5,,Pittsburgh,Dom DeCicco,2007,26120,42,-79.9165204375448,40.2667880252543
rb,"Chatham, Virginia",Hargrave Military Academy,78,210,4.5,5,,,South Florida,Mike Ford,2007,28080,51,-79.3895515591227,36.8157440828741
qb,"Lakeland, Florida",Kathleen,78,185,,2,5.4,,Boston College,Dominique Davis,2007,8059,12,-81.8771104095844,28.1331849735588
lb,"Victorville, California",Victor Valley C.C.,78,256,,2,4.9,,Arkansas State,Charlton Hankston,2007,613,06,-117.372822414229,34.6122449878611
te,"Evansville, Indiana",Central,78,235,4.9,3,5.5,,Indiana,Max Dedmond,2007,12069,18,-87.5237462748308,38.036395957724
db,"Philadelphia, Pennsylvania",Northeast Catholic,65,161,4.5,3,5.5,,Temple,Daryl Robinson,2007,26900,42,-75.1771029688608,39.9534169509702
dt,"Newport, Rhode Island",Naval Academy Prep School,78,292,,2,5.0,,Southern Methodist,Ryan Leonard,2007,27689,44,-71.30921408824,41.5056137365981
db,"Cincinnati, Ohio",Harmony Prep,78,190,4.5,2,4.9,,Western Michigan,Keith Dixson,2007,18785,39,-84.53093706771,39.1398171224379
ol,"Cedar Hill, Texas",Cedar Hill,78,298,,2,5.0,,New Mexico,Willie Watkins,2007,6375,48,-96.985666728523,32.5662299467662
db,"Mesquite, Texas",Horn,65,180,,2,5.1,,Connecticut,Harris Agbor,2007,6406,48,-96.6293289744633,32.8006230194412
te,"Tyler, Texas",Tyler J.C.,78,250,,2,5.4,,Idaho,Jim Reuber,2007,7124,48,-95.3429332558426,32.2605232926629
de,"Ellisville, Mississippi",Jones County J.C.,78,270,,2,5.0,,Troy,Rashad Roussell,2007,5004,28,-89.2370401051397,31.5838484954193
te,"Fork Union, Virginia",Fork Union Military Academy,78,230,,2,5.0,,Tulane,Tyler Helm,2007,28047,51,-82.5484947838913,36.6269957305759
lb,"Kilgore, Texas",Kilgore J.C.,78,205,,2,5.0,,Ohio,Errik Ejike,2007,6045,48,-94.8615605369174,32.3662267120645
de,"Chatham, Virginia",Hargrave Military Academy,78,210,4.6,2,5.4,,New Mexico State,Russell Wantowski,2007,28080,51,-79.4000871440793,36.8152026119938
dt,"Laie, Hawaii",Kahuku,78,310,,2,5.0,,New Mexico State,Raymond Manumaleuna,2007,1766,15,-157.929489100751,21.644835532199
ath,"Hattiesburg, Mississippi",Oak Grove,65,192,4.4,3,5.5,,Florida State,Taiwan Easterling,2007,5007,28,-89.347296310708,31.3409660592208
dt,"Atlanta, Kansas",Butler County C.C.,78,265,,2,5.0,,UAB,Antonio Forbes,2007,13689,20,-96.7737015081462,37.4392537637859
db,"Fort Scott, Kansas",Fort Scott C.C.,78,195,,2,4.9,,Louisiana-Lafayette,Scooter Rogers,2007,13744,20,-94.687074211721,37.8360707949433
lb,"Thatcher, Arizona",Eastern Arizona J.C.,78,215,,2,5.4,,Oregon State,Danzel Issac,2007,3637,04,-109.769069689875,32.8185161182137
db,"Washington, Georgia",Washington Wilkes,65,175,4.6,2,5.2,,Connecticut,Gary Wilburn,2007,8807,13,-82.7486238936922,33.7207696981954
qb,"Booneville, Mississippi",Northeast Mississippi C.C.,78,230,,2,5.0,,Louisiana-Monroe,Brice Beck,2007,5044,28,-88.5857473533466,34.6857416908965
db,"Kingsport, Tennessee",Dobyns-Bennett,78,175,4.5,2,5.1,,Clemson,Coty Sensabaugh,2007,27790,47,-82.4853763326022,36.5531563127918
de,"Mountain Brook, Alabama",Mountain Brook,78,224,4.7,2,5.4,,Clemson,Drew Traylor,2007,3200,01,-86.7528245558916,33.4984456762937
dt,"Parkland, Florida",Douglas,78,265,,2,5.2,,Connecticut,Twyon Martin,2007,7877,12,-80.2029771020208,26.3137970690141
ol,"Tamaqua, Pennsylvania",Marian Catholic,78,307,,2,5.0,,Connecticut,Mike Ryan,2007,26255,42,-75.9440215490408,40.795789316205
lb,"Columbia, South Carolina",Spring Valley,78,210,4.6,2,5.3,,Southern Miss,Tim Green,2007,9373,45,-80.8688425412495,34.0712484838065
dt,"Wayne, New Jersey",Wayne Hills,78,263,4.7,2,5.0,,Connecticut,Scott Schultz,2007,22998,34,-74.1732932423028,40.9129919168221
lb,"Nashua, New Hampshire",Nashua South,78,220,4.6,2,5.1,,Connecticut,Kendall Reyes,2007,22666,33,-71.5051975022671,42.7825154703947
qb,"Washington, Pennsylvania",Trinity,78,214,4.9,2,5.2,,Connecticut,Cody Endres,2007,26683,42,-80.2475284239474,40.1765135210474
ol,"Pensacola, Florida",West Florida Tech,78,290,5.0,2,5.4,,Mississippi State,Dakota Merritt,2007,4250,12,-87.2181544087662,30.4058535550394
lb,"Springdale, Arkansas",Springdale,78,215,4.6,2,5.3,,Mississippi State,Jamie Jones,2007,9891,05,-94.2170515554305,36.2266909376199
rb,"Fort Smith, Arkansas",Southside,78,252,5.0,2,5.2,,Mississippi State,Ethan Stockett,2007,4050,05,-94.4126386073732,35.3281747953464
db,"Altoona, Alabama",Susan Moore,78,164,4.6,2,5.2,,Mississippi State,Zach Smith,2007,3158,01,-86.2979220921496,34.0433779869904
qb,"Montgomery, Alabama",Carver,78,206,4.8,2,5.1,,Mississippi State,Chris Relf,2007,3354,01,-86.2223886618852,32.421369341197
k,"Vicksburg, Mississippi",Warren Central,78,220,4.9,2,4.9,,Mississippi State,Eric Richards,2007,4911,28,-90.8817617666769,32.388456656662
db,"Wesson, Mississippi",Copiah-Lincoln C.C.,65,185,4.5,2,5.4,,Mississippi State,Jasper O'Quinn,2007,4973,28,-90.3890978644395,31.6890797108286
db,"Booneville, Mississippi",Northeast Mississippi C.C.,65,185,4.5,2,5.2,,Mississippi State,Chris Nance,2007,5044,28,-88.6049591054323,34.6812213467946
te,"Senatobia, Mississippi",Magnolia Heights,78,250,5.0,2,5.4,,Mississippi State,Addison Lawrence,2007,4967,28,-89.9535502348783,34.6102671817089
lb,"Gilbertown, Alabama",Southern Choctaw,78,200,4.6,2,5.0,,Mississippi State,Terrell Johnson,2007,3309,01,-88.3190861752418,31.8760771565238
de,"Moorhead, Mississippi",Mississippi Delta C.C.,78,227,4.7,3,5.5,,Mississippi State,Jimmie Holmes,2007,4874,28,-90.4991021560326,33.4511076051338
lb,"Port Gibson, Mississippi",Port Gibson,78,210,4.5,2,5.4,,Mississippi State,Maurice Crutison,2007,4853,28,-90.9847279887079,31.9593424680255
lb,"Tallahassee, Florida",Lincoln,65,190,4.4,2,5.4,,Mississippi State,Karlin Brown,2007,7899,12,-84.2024113380393,30.3547871749923
db,"Hazlehurst, Mississippi",Hazlehurst Senior,65,175,4.5,2,5.3,,Mississippi State,Damein Anderson,2007,5147,28,-90.3850220984899,31.8750605262248
ol,"Compton, California",Compton C.C.,78,288,5.1,3,5.5,,Kansas State,Eldridge Sims,2007,516,06,-118.215847551414,33.8905863707447
ol,"Compton, California",Compton C.C.,78,300,5.3,3,5.5,,Kansas State,Eric Benoit,2007,516,06,-118.218281727126,33.8779654952652
lb,"Fork Union, Virginia",Fork Union Military Academy,78,212,,2,5.2,,Connecticut,Corey Stringer,2007,28047,51,-82.5597200283109,36.6288851243151
lb,"Oxnard, California",Pacifica,78,205,,2,5.2,,Brigham Young,Masi Tuitama,2007,285,06,-119.177266206406,34.1326788790355
rb,"Fork Union, Virginia",Fork Union Military Academy,65,213,4.5,3,5.5,,Marshall,Jo Jo Cox,2007,28047,51,-82.5586854121754,36.6254694429541
de,"Fresno, California",Fresno City C.C.,78,240,,2,5.4,,Texas Tech,Brandon Sharpe,2007,420,06,-119.7203738497,36.7214160440935
ol,"Union, New Jersey",Union,78,318,5.2,3,5.5,,Rutgers,Desmond Stapleton,2007,22835,34,-74.0374450190094,40.7662373450763
ath,"Bridgton, Maine",Bridgton Academy,78,177,4.4,3,5.7,,Connecticut,James Nixon,2007,21780,23,-70.7248732044218,44.0579570528685
wr,"Houston, Texas",Yates,78,185,4.5,2,5.1,,Connecticut,Kijuan Dabney,2007,6453,48,-95.5146220465432,29.5865705460846
rb,"Lehighton, Pennsylvania",Lehighton,78,184,4.5,2,5.2,,Connecticut,Robbie Frey,2007,26883,42,-75.7093751021293,40.8307894503446
rb,"Olathe, Kansas",East,65,158,4.4,2,5.4,,Kansas State,Demetrius Bell,2007,13934,20,-94.8658272108696,38.8709061167241
wr,"Houston, Texas",Cypress Falls,78,190,4.4,2,5.4,,Texas A&M,Roger Holland,2007,6453,48,-95.378111073956,29.7076168437281
lb,"Paulsboro, New Jersey",Paulsboro,78,220,4.6,3,5.5,,Rutgers,Alex Silvestro,2007,22973,34,-75.2385662607244,39.8490949848621
ol,"Tompkinsville, Kentucky",Monroe County,78,277,5.0,3,5.5,,Kentucky,Billy Joe Murphy,2007,14608,21,-85.6995951857413,36.6920718548178
ol,"Mount Vernon, Kentucky",Rockcastle County,78,292,5.6,3,5.5,,Kentucky,Brad Durham,2007,14318,21,-84.3383317492675,37.3469607837375
ath,"Hopkinsville, Kentucky",Christian County,65,174,,3,5.5,,West Virginia,Keith Tandy,2007,14379,21,-87.482199141263,36.8032548535887
ol,"Paris, Kentucky",Paris,78,313,5.4,2,5.3,,Michigan State,Chase Dumphord,2007,14331,21,-84.2644107595697,38.2046982244528
lb,"Fork Union, Virginia",Fork Union Military Academy,78,225,4.7,4,5.8,,Connecticut,Jarrell Miller,2007,28047,51,-82.5679355454653,36.6115691589773
ath,"Coffeyville, Kansas",Coffeyville C.C.,65,165,4.4,3,5.6,,Kansas State,Deon Murphy,2007,13877,20,-95.6147722914988,37.016082560877
lb,"Paterson, New Jersey",Paterson Catholic,78,202,4.6,3,5.5,,Rutgers,Al-Ghaffaar Lane,2007,22998,34,-74.1601787235024,40.9291898067313
lb,"Torrance, California",El Camino C.C.,78,220,4.8,4,5.8,,Arizona,Vuna Tuihalamaka,2007,579,06,-118.351459240433,33.8270824705595
qb,"Flower Mound, Texas",Marcus,78,185,4.8,2,5.4,,Fresno State,Matt Faulkner,2007,6594,48,-97.0476777271935,33.0223988387191
ath,"Pine Bluff, Arkansas",White Hall,78,205,4.5,3,5.5,,Oklahoma State,Adrian Moore,2007,3992,05,-92.0509038951397,34.2398999157514
wr,"Lexington, Kentucky",Lexington Catholic,78,169,4.6,2,5.4,,Middle Tennessee State,Wes Caldwell,2007,14400,21,-84.505673272486,38.1474049340709
k,"Louisville, Kentucky",Trinity,78,200,,2,5.0,,Kentucky,Ryan Tydlacka,2007,14486,21,-85.4438804858387,38.1585674756516
qb,"Little Rock, Arkansas",Pulaski Academy,78,185,4.7,2,5.2,,Texas Tech,Stefan Loucks,2007,3839,05,-92.191172324838,34.7171432546174
te,"El Dorado, Kansas",Butler County C.C.,78,250,4.9,3,5.5,,North Carolina State,R.J. Armstrong,2007,14091,20,-96.8658035700284,37.8098967041427
ol,"Sacramento, California",Sacramento City C.C.,78,325,5.2,3,5.5,,Kansas State,Ben Liu,2007,220,06,-121.54960594975,38.6570304930327
ol,"San Francisco, California",City College of San Francisco,78,318,,3,5.6,,Kansas State,Alesana Alesana,2007,248,06,-122.479179826098,37.78888419342
qb,"San Francisco, California",City College of San Francisco,78,200,4.6,4,5.9,,Nebraska,Zac Lee,2007,248,06,-122.394337002912,37.7816691172572
ath,"Whitefish Bay, Wisconsin",Whitefish Bay,78,225,4.9,2,5.0,,Central Michigan,Nick Bellore,2007,20992,55,-87.9002815358187,43.104948684975
te,"Louisburg, North Carolina",Louisburg,78,260,4.8,2,5.4,,Florida State,Jonathan Hannah,2007,24920,37,-78.2997337177051,36.094372179966
wr,"Alcoa, Tennessee",Alcoa,78,175,4.6,3,5.5,,Kentucky,Kyrus Lanxter,2007,27775,47,-83.9845571680594,35.8529082276015
ath,"The Woodlands, Texas",The Woodlands,65,164,4.4,3,5.5,,Texas Tech,Taylor Charbonnet,2007,7375,48,-95.5141064913892,30.1565018447671
te,"Elwood, New York",John Glenn,78,220,4.6,3,5.5,,Boston College,Ifeanyi Momah,2007,24472,36,-73.3629458300382,40.840331490299
wr,"El Dorado, Kansas",Butler County C.C.,78,175,4.4,3,5.5,,Iowa State,Wallace Franklin,2007,14091,20,-96.8668700813951,37.838087752948
ol,"Lakeside, California",El Capitan,78,265,5.3,2,5.2,,San Diego State,Tommie Draheim,2007,1245,06,-116.908387302501,32.8403583139404
ath,"Lumberton, Mississippi",Lumberton,78,165,4.3,3,5.5,,Southern Miss,Rashod Henry,2007,4869,28,-89.4674481363097,31.0003034874408
db,"Citronelle, Alabama",Citronelle,78,195,4.5,2,5.2,,Southern Miss,Cameron O'Neal,2007,3071,01,-88.2202634587113,31.0898518789408
db,"Decatur, Georgia",Towers,65,180,4.8,2,5.3,,North Carolina,Da-Norris Searcy,2007,8771,13,-84.2915727581997,33.7862660368745
wr,"Simpsonville, South Carolina",Southside Christian Schools,78,215,4.6,2,5.2,,Miami (FL),Daniel Adderley,2007,9387,45,-82.2516874141957,34.7639825837429
ol,"Woodbridge, Virginia",C. D. Hylton,78,263,,2,5.0,,San Diego State,Leo Grassilli,2007,28458,51,-77.2425421229611,38.6618057680771
wr,"DeSoto, Texas","",78,217,4.6,2,5.4,,Texas A&M,Garrick Williams,2007,6399,48,-96.8431606523271,32.6189059510908
wr,"Culver City, California",Culver City,78,170,4.4,2,5.2,,Minnesota,Damien White,2007,519,06,-118.410152917507,34.0094493665203
de,"Coconut Creek, Florida",Coconut Creek,78,220,4.8,2,4.9,,Rutgers,Jonathan Freeny,2007,7858,12,-80.177507848956,26.2716110680636
de,"Thatcher, Arizona",Eastern Arizona J.C.,78,300,4.8,4,5.8,,Michigan State,Michael Jordan,2007,3637,04,-109.756183723016,32.8563888579525
db,"Denver, Colorado",Mullen,65,185,4.6,2,5.1,,Minnesota,Kyle Theret,2007,10196,08,-104.688108325615,39.8379885544081
db,"Sugar Land, Texas",Clements,78,182,4.7,2,5.4,,Baylor,Elliot Coffey,2007,6867,48,-95.6825358532224,29.5767069062587
dt,"Chatham, Virginia",Hargrave Military Academy,78,290,5.3,4,5.8,,Arkansas,Kareem Crowell,2007,28080,51,-79.405414577256,36.8248507674194
ol,"New Berlin, New York",Milford Academy,78,298,5.5,3,5.5,,North Carolina State,Jake Vermiglio,2007,23483,36,-75.3411368726657,42.6223538000637
rb,"Mission Viejo, California",Mission Viejo,65,164,,2,5.4,,Colorado,Brian Lockridge,2007,630,06,-117.655993487985,33.5803229308552
wr,"Mesquite, Texas",Mesquite,65,167,4.5,3,5.5,,Baylor,Krys Buerck,2007,6406,48,-96.5796290539294,32.7259127992548
te,"Fort Lauderdale, Florida",Cardinal Gibbons,78,242,4.7,2,5.3,,Connecticut,A.J. Johnson,2007,7864,12,-80.1069175935819,26.1578280980148
te,"Pittsford, New York",Pittsford Mendon,78,230,,2,4.9,,Connecticut,Yianni Apostolakos,2007,23615,36,-77.5144670033495,43.0938244093426
db,"Miami, Florida",Edison,65,152,4.6,2,5.1,,Connecticut,Jasper Howard,2007,7974,12,-80.2427990469841,25.7253398369504
wr,"Burlington, New Jersey",Burlington Township,65,179,4.5,3,5.5,,Connecticut,Kashif Moore,2007,22760,34,-74.8413837338208,40.0932337812196
rb,"Washington, Georgia",Washington Wilkes,78,205,,2,5.2,,Connecticut,Kelmetrus Wylie,2007,8807,13,-82.7690481158922,33.7395960517781
ol,"Beckley, West Virginia",Woodrow Wilson,78,302,,2,5.4,,Marshall,Micah Carter,2007,28733,54,-81.1788180073594,37.7775296732816
lb,"Eufaula, Alabama",Etowah,65,210,4.6,2,5.0,,Memphis,Terrence Thomas,2007,3058,01,-85.1301464144152,31.9582258037867
ath,"Eufaula, Alabama",Etowah,65,170,4.4,3,5.5,,Troy,Jerrel Jernigan,2007,3058,01,-85.1458309113435,31.9372701246925
rb,"Mobile, Alabama",UMS Wright,78,205,4.5,3,5.5,,Marshall,Terrell Edwards,2007,3074,01,-88.2530086251436,30.6809502448265
qb,"Cedar Bluff, Alabama",Cedar Bluff,78,193,4.9,2,5.4,,Troy,Jamie Hampton,2007,3303,01,-85.5654164679226,34.2115844275
wr,"Dothan, Alabama",Houston Academy,78,175,4.5,2,5.2,,Troy,Stanley Jones,2007,3116,01,-85.4153561841434,31.3059578965503
rb,"Ephraim, Utah",Snow College,78,232,4.6,3,5.6,,Utah,Matt Asiata,2007,20183,49,-111.583329443451,39.3427652504527
qb,"Katy, Texas",Cinco Ranch,78,220,4.9,2,5.1,,New Mexico State,J.J. McDermott,2007,6587,48,-95.8246718890957,29.7763748810998
wr,"Memphis, Tennessee",McCallie School,65,202,4.4,2,5.0,,Middle Tennessee State,Walter Dozier,2007,5981,47,-90.1852082009445,35.0648053195292
qb,"Poplarville, Mississippi",Pearl River C.C.,78,220,4.5,3,5.5,,UCF,Michael Greco,2007,4879,28,-89.4946072136296,30.8514100691268
db,"Arlington, Texas",Martin,65,175,4.6,2,5.3,,Baylor,Clifton Odom Jr.,2007,6630,48,-97.2113349223431,32.7153775814634
te,"Marion, Iowa",Marion,78,220,4.7,2,5.0,,Iowa,Allen Reisner,2007,13382,19,-91.584777099532,42.023945119953
ol,"Cerritos, California",Cerritos C.C.,78,325,,3,5.5,,Mississippi,Mark Jean-Lewis,2007,513,06,-118.10556560796,33.8759244131514
dt,"Murfreesboro, Tennessee",Riverdale,78,281,5.0,2,5.0,,Colorado,Eugene Goree,2007,20046,47,-86.3378434449946,35.768939590972
wr,"Cedar Hill, Texas",Cedar Hill,78,180,4.7,3,5.5,,Kansas,Dezmon Briscoe,2007,6375,48,-96.9001586068683,32.5625939173244
ol,"Melbourne, Florida",Palm Bay,78,254,5.4,2,5.0,,North Carolina,Carl Gaskins,2007,8046,12,-80.6337648096738,28.1260750020755
db,"Palm Desert, California",College of the Desert,78,205,4.4,4,5.8,,Tennessee,DeAngelo Willingham,2007,488,06,-116.325328478072,33.7596184091702
ath,"Santa Fe Springs, California",St. Paul,65,178,4.6,3,5.5,,Arizona,Nicolas Grigsby,2007,571,06,-118.089371488375,33.9555449959096
db,"Missouri City, Texas",Hightower,78,205,4.5,3,5.5,,Washington,Victor Aiyewa,2007,6873,48,-95.5181219591456,29.5272929483327
de,"Jenks, Oklahoma","",78,215,,2,5.2,,Kansas,Jake Laptad,2007,19219,40,-95.9536540276466,36.0088708589684
